Twinned,Orientation,Strain_level,Grain_size,Triple_points,Near_edge,T_SF1,T_SF2,T_SF3,T_SF4,T_SF5,T_SF6,S_SF1,S_SF2,S_SF3,Neighbor_grain_n,Max_B-b_m,Min_B-b_m,Mean_B-b_m,Max_B-t_m,Min_B-t_m,Mean_B-t_m,Max_Gbmisang,Min_Gbmisang,Mean_Gbmisang,Max_deltaGs,Min_deltaGs,Mean_deltaGs,Max_deltaBSF,Min_deltaBSF,Mean_deltaBSF
0,90,0.06,10.37,9,0,0.0810,0.0736,-0.1458,-0.1840,-0.2483,-0.2939,0.3744,0.2365,0.1379,9,0.9746,0.5014,0.8495,0.9656,0.0056,0.3374,46.53,12.19,23.73,3.95,-8.15,-4.09,0.0942,-0.3470,-0.1224
0,90,0.06,4.29,7,0,-0.0079,-0.0118,-0.2526,-0.2666,-0.4211,-0.4390,0.1428,0.0975,0.0454,7,0.9634,0.5904,0.8045,0.8651,0.0170,0.3218,36.58,13.52,28.58,4.47,-2.49,0.04,0.3222,-0.1016,0.1223
0,90,0.06,3.25,4,0,-0.0513,-0.0595,-0.1609,-0.1740,-0.4512,-0.4725,0.1537,0.1313,0.0224,4,0.9499,0.7489,0.8354,0.7906,0.0561,0.3337,39.45,13.36,27.76,12.89,0.54,5.63,-0.0085,-0.1368,-0.0715
0,90,0.06,2.37,3,0,0.0017,0.0015,-0.3568,-0.3636,-0.3777,-0.3847,0.0620,0.0323,0.0297,3,0.9495,0.6540,0.7932,0.8631,0.0260,0.3226,45.47,18.37,34.47,6.08,0.94,3.31,0.1514,-0.0386,0.0486
0,90,0.06,4.21,4,0,-0.0633,-0.0787,-0.0860,-0.1030,-0.4148,-0.4473,0.2211,0.2137,0.0073,4,0.9112,0.6138,0.8001,0.8144,0.0131,0.3428,29.77,18.09,24.99,8.72,2.74,5.60,0.0547,-0.1754,-0.0639
0,90,0.06,4.08,5,0,0.0654,0.0554,0.0375,0.0257,-0.1967,-0.2544,0.3900,0.3822,0.0078,5,0.6987,0.0071,0.2485,0.8300,0.0134,0.2683,72.00,44.80,64.38,6.17,-1.94,1.34,0.0635,-0.1868,-0.0486
0,90,0.06,10.81,4,1,0.0211,0.0181,-0.2732,-0.2959,-0.3584,-0.3842,0.2166,0.1283,0.0883,6,0.9476,0.7984,0.8640,0.7888,0.0549,0.3374,32.37,15.75,25.10,0.84,-8.30,-3.70,0.2143,-0.1387,0.1158
0,90,0.06,4.98,6,0,0.0665,0.0638,-0.2154,-0.2521,-0.2596,-0.2990,0.3399,0.1879,0.1519,6,0.9746,0.6888,0.8582,0.7476,0.0324,0.3274,33.57,10.31,22.71,5.39,-1.76,0.73,0.0503,-0.2935,-0.0965
0,90,0.06,6.39,8,0,0.1654,0.1518,0.0222,-0.0231,-0.0921,-0.1510,0.4651,0.3238,0.1413,8,0.9645,0.4804,0.8431,0.9817,0.0036,0.3366,50.42,12.96,24.63,5.19,-4.04,-0.89,-0.0271,-0.3855,-0.1724
0,90,0.06,1.80,4,0,-0.0067,-0.0114,-0.2404,-0.2562,-0.4172,-0.4377,0.1620,0.1124,0.0496,4,0.9469,0.3158,0.6651,0.9483,0.0106,0.3210,59.20,14.51,38.75,6.06,0.13,2.90,0.2440,-0.1207,0.0824
0,90,0.06,5.31,5,0,-0.0392,-0.0546,-0.0586,-0.0754,-0.3700,-0.4103,0.2729,0.2664,0.0065,6,0.9605,0.6417,0.7339,0.8255,0.0030,0.3100,47.32,14.67,34.89,7.12,-3.21,0.06,0.1791,-0.1401,-0.0227
0,90,0.06,4.48,6,0,0.3463,0.3421,0.2639,0.2474,0.2144,0.1937,0.4608,0.2584,0.2024,6,0.9312,0.2713,0.6716,0.9509,0.0026,0.3358,60.69,17.49,35.67,13.59,-0.43,2.90,0.0300,-0.1522,-0.0578
0,90,0.06,10.50,7,0,0.0065,0.0004,-0.2233,-0.2442,-0.3917,-0.4186,0.2135,0.1472,0.0663,7,0.8038,0.0279,0.3803,0.5337,0.0097,0.2139,88.42,36.15,65.82,7.05,-7.34,-1.77,0.2296,-0.1901,-0.0161
0,90,0.06,5.10,2,0,-0.0883,-0.0948,-0.1402,-0.1481,-0.4774,-0.4917,0.0996,0.0927,0.0069,2,0.8936,0.8188,0.8562,0.6939,0.0185,0.3257,31.40,25.94,28.67,10.40,7.82,9.11,0.2312,0.1761,0.2037
0,90,0.06,4.16,5,0,0.0227,0.0045,-0.0624,-0.0906,-0.3148,-0.3612,0.3333,0.2883,0.0450,5,0.9219,0.7038,0.8247,0.8289,0.0318,0.3480,28.59,22.73,25.71,6.10,-0.54,1.98,0.1372,-0.2810,-0.0548
0,90,0.06,2.36,4,0,0.1272,0.1049,0.0504,0.0128,-0.1383,-0.1982,0.4352,0.3668,0.0684,4,0.9645,0.5863,0.8177,0.9587,0.0052,0.3410,45.04,15.04,25.88,6.41,1.94,4.16,0.0299,-0.3602,-0.1831
0,90,0.06,5.96,7,0,0.1803,0.1734,-0.0007,-0.0507,-0.0578,-0.1147,0.4777,0.2849,0.1928,7,0.8977,0.4786,0.7333,0.8692,0.0005,0.3342,54.05,22.05,33.32,4.68,-3.33,1.12,-0.0305,-0.4040,-0.1971
0,90,0.06,16.14,12,0,0.0104,0.0096,-0.3300,-0.3459,-0.3637,-0.3803,0.1452,0.0777,0.0675,12,0.9575,0.3606,0.7247,0.9140,0.0030,0.3077,67.86,15.93,37.57,1.41,-12.98,-9.09,0.3255,-0.1283,0.0345
0,90,0.06,2.94,5,0,0.1352,0.1220,-0.0209,-0.0640,-0.1478,-0.2041,0.4437,0.3103,0.1334,5,0.9393,0.4440,0.6729,0.7884,0.0071,0.3297,51.69,19.61,35.51,6.60,1.45,2.91,-0.0213,-0.2662,-0.1371
0,90,0.06,5.51,4,1,0.1853,0.1831,-0.0150,-0.0329,-0.0679,-0.0880,0.4825,0.2559,0.2266,5,0.9531,0.5059,0.6309,0.9626,0.0043,0.3341,52.55,13.18,37.71,8.81,-2.52,1.01,-0.0595,-0.4328,-0.2256
0,90,0.06,4.84,5,0,0.0871,0.0800,-0.1398,-0.1791,-0.2359,-0.2824,0.3836,0.2398,0.1439,5,0.9788,0.5610,0.7854,0.8608,0.0206,0.3217,39.33,10.28,24.82,9.48,-2.62,2.02,0.0989,-0.3562,-0.0586
0,90,0.06,4.02,4,0,0.0170,0.0151,-0.2973,-0.3176,-0.3607,-0.3830,0.1905,0.1081,0.0824,4,0.9685,0.7093,0.8493,0.7052,0.0523,0.3354,33.60,10.31,23.40,10.30,-0.80,4.20,0.1997,0.0887,0.1554
0,90,0.06,3.36,5,0,-0.0385,-0.0526,-0.1082,-0.1274,-0.4066,-0.4399,0.2348,0.2114,0.0234,5,0.9317,0.4971,0.7560,0.6555,0.0045,0.3194,23.50,17.43,20.85,8.05,1.16,3.69,0.1051,-0.1884,-0.0075
0,90,0.06,1.93,4,0,0.0936,0.0933,0.0633,0.0630,-0.1438,-0.2044,0.4059,0.4057,0.0002,4,0.8756,0.3158,0.5575,0.9102,0.0017,0.3251,59.20,27.09,42.83,6.84,-0.13,3.75,-0.0186,-0.3309,-0.2141
0,90,0.06,5.29,7,0,-0.0826,-0.0840,-0.1696,-0.1715,-0.4915,-0.4948,0.0234,0.0208,0.0026,7,0.9628,0.2508,0.7687,0.7067,0.0280,0.3081,78.89,15.41,35.26,10.85,-2.92,2.29,0.1901,0.0386,0.1090
0,90,0.06,2.22,4,0,0.0991,0.0882,-0.0867,-0.1267,-0.2157,-0.2666,0.4057,0.2759,0.1297,4,0.8463,0.7939,0.8224,0.7779,0.0562,0.3180,32.63,29.36,31.48,9.19,-0.28,4.98,0.0823,-0.2155,-0.0787
0,90,0.06,4.97,6,0,0.1406,0.1169,0.0753,0.0377,-0.1107,-0.1720,0.4415,0.3792,0.0623,6,0.8678,0.3375,0.5816,0.9805,0.0034,0.3411,57.88,13.30,38.41,7.27,-0.25,3.16,-0.0010,-0.3618,-0.1575
0,90,0.06,5.74,7,0,-0.0354,-0.0385,-0.2268,-0.2342,-0.4602,-0.4706,0.0796,0.0604,0.0193,7,0.9652,0.3661,0.5924,0.9841,0.0004,0.3492,54.58,12.59,38.10,2.32,-1.03,0.44,0.4187,0.0035,0.2753
0,90,0.06,7.68,8,0,0.2810,0.2548,0.2546,0.2183,0.1386,0.0756,0.4440,0.3989,0.0451,8,0.9634,0.2468,0.5994,0.9317,0.0011,0.3484,55.14,11.72,30.12,10.40,-4.80,1.01,0.0337,-0.4046,-0.1029
0,90,0.06,18.07,13,0,0.1222,0.1057,-0.0067,-0.0469,-0.1660,-0.2227,0.4332,0.3273,0.1059,12,0.9441,0.0331,0.6243,0.9467,0.0045,0.3180,85.70,16.47,35.75,-2.99,-13.94,-10.26,0.0437,-0.3939,-0.0792
0,90,0.06,4.42,5,0,-0.0192,-0.0338,-0.1063,-0.1284,-0.3851,-0.4217,0.2623,0.2291,0.0332,5,0.6902,0.3065,0.4851,0.9107,0.0035,0.3206,56.71,40.31,46.07,5.13,-1.48,0.96,0.1898,-0.0847,0.0625
0,90,0.06,5.43,2,1,0.1233,0.1225,-0.1301,-0.1396,-0.1779,-0.1883,0.4309,0.2212,0.2097,4,0.8607,0.7662,0.8076,0.8290,0.0720,0.3387,34.37,26.89,29.82,8.09,-2.92,2.75,-0.0612,-0.3809,-0.2462
0,90,0.06,11.41,10,0,0.0030,-0.0020,-0.2400,-0.2588,-0.3997,-0.4235,0.1901,0.1286,0.0616,10,0.9549,0.5653,0.7642,0.9860,0.0051,0.3390,46.15,16.24,31.98,-0.50,-9.47,-6.21,0.2978,-0.1438,0.1824
0,90,0.06,6.32,6,0,0.0217,0.0007,-0.0331,-0.0610,-0.2987,-0.3475,0.3423,0.3114,0.0310,6,0.9518,0.6264,0.8477,0.7137,0.0021,0.3201,52.30,16.38,28.94,4.32,-3.94,0.28,0.0787,-0.3010,-0.1197
0,90,0.06,4.05,5,0,0.1093,0.1038,-0.1226,-0.1661,-0.1884,-0.2374,0.4132,0.2435,0.1697,5,0.9159,0.4738,0.7649,0.9354,0.0005,0.3455,48.79,21.55,31.55,12.86,0.28,3.86,0.0777,-0.2150,-0.0763
0,90,0.06,16.91,12,0,0.0091,0.0029,-0.2214,-0.2431,-0.3868,-0.4146,0.2211,0.1519,0.0693,12,0.8471,0.1177,0.6187,0.9631,0.0006,0.3304,70.89,25.71,40.75,-2.33,-13.13,-9.55,0.2496,-0.1776,0.0041
0,90,0.06,7.47,5,0,0.0066,0.0058,-0.3342,-0.3472,-0.3742,-0.3880,0.1199,0.0649,0.0550,5,0.8775,0.5835,0.7660,0.9711,0.0080,0.3387,45.28,25.71,35.15,9.44,-3.69,2.56,0.1827,-0.0448,0.0748
0,90,0.06,6.94,5,0,-0.0414,-0.0496,-0.1678,-0.1823,-0.4430,-0.4657,0.1662,0.1383,0.0279,5,0.8575,0.5008,0.7348,0.9530,0.0037,0.3330,50.70,25.70,32.67,5.08,-3.14,0.58,0.2069,-0.1206,0.0155
0,90,0.06,4.70,6,0,0.1497,0.1311,0.0422,0.0009,-0.1128,-0.1727,0.4520,0.3505,0.1015,6,0.8750,0.3065,0.6323,0.9427,0.0010,0.3480,56.71,20.88,34.45,4.85,-2.60,1.62,-0.1745,-0.3132,-0.2106
0,90,0.06,6.44,7,0,-0.0484,-0.0591,-0.1378,-0.1537,-0.4349,-0.4615,0.1898,0.1665,0.0232,7,0.9727,0.7257,0.8567,0.9027,0.0029,0.3378,37.55,12.94,24.51,7.82,-3.96,0.72,0.2945,-0.1161,0.1591
0,90,0.06,2.49,3,0,0.0862,0.0722,-0.0698,-0.1071,-0.2353,-0.2864,0.3951,0.2907,0.1044,3,0.9423,0.8267,0.9003,0.7205,0.0205,0.3388,31.86,17.14,22.14,11.77,0.14,5.29,0.0892,-0.2053,-0.0764
0,90,0.06,4.95,5,0,0.0709,0.0705,0.0417,0.0412,-0.1803,-0.2390,0.3931,0.3928,0.0003,5,0.8663,0.0467,0.4863,0.9047,0.0024,0.3208,67.22,16.11,40.18,5.31,-2.01,1.60,0.0604,-0.1156,0.0043
0,90,0.06,3.22,5,0,0.0655,0.0439,0.0388,0.0136,-0.2052,-0.2622,0.3902,0.3739,0.0163,5,0.9411,0.7093,0.8444,0.8332,0.0074,0.3449,32.34,14.10,22.60,11.10,0.80,4.28,-0.0503,-0.1997,-0.1278
0,90,0.06,8.74,8,0,0.1218,0.0980,0.0588,0.0225,-0.1403,-0.2004,0.4305,0.3746,0.0559,8,0.9684,0.4017,0.7717,0.8420,0.0014,0.3293,38.80,12.97,28.68,3.50,-6.52,-1.87,0.0500,-0.2404,-0.0465
0,90,0.06,2.63,5,0,0.0295,0.0217,-0.1895,-0.2172,-0.3473,-0.3828,0.2820,0.1936,0.0884,5,0.8707,0.5141,0.7633,0.7750,0.0069,0.3335,33.80,22.05,28.39,11.63,-0.14,4.04,0.2023,-0.0922,0.1168
0,90,0.06,3.79,4,0,-0.0965,-0.0976,-0.1535,-0.1548,-0.4952,-0.4976,0.0169,0.0157,0.0012,4,0.9499,0.5729,0.8277,0.6602,0.0296,0.3353,29.82,13.36,20.41,12.35,-0.54,6.81,0.1368,0.0781,0.1139
0,90,0.06,4.52,5,0,-0.0623,-0.0780,-0.0840,-0.1013,-0.4125,-0.4454,0.2242,0.2170,0.0071,5,0.9642,0.4971,0.7953,0.7462,0.0664,0.3326,31.71,11.08,20.59,5.12,-1.31,0.84,0.1660,0.0106,0.0917
0,90,0.06,1.94,4,0,0.2026,0.1954,0.0373,-0.0137,-0.0172,-0.0755,0.4880,0.2926,0.1954,4,0.8463,0.6638,0.7516,0.9293,0.0062,0.3392,35.82,21.55,29.32,9.47,0.28,5.87,-0.0494,-0.2978,-0.1796
0,90,0.06,5.12,5,0,0.1533,0.1458,-0.0396,-0.0873,-0.1098,-0.1650,0.4591,0.2796,0.1794,5,0.5487,0.1203,0.2676,0.6204,0.0075,0.1864,82.80,57.44,71.09,12.96,-0.63,4.15,0.0318,-0.1277,-0.0432
0,90,0.06,4.21,4,0,0.1689,0.1422,0.1282,0.0915,-0.0510,-0.1144,0.4472,0.4026,0.0447,4,0.8212,0.5141,0.6654,0.8469,0.0109,0.3478,38.05,22.81,30.74,10.05,-1.58,3.46,0.0370,-0.3169,-0.1037
0,90,0.06,15.51,9,0,0.0403,0.0275,-0.1187,-0.1494,-0.3162,-0.3596,0.3308,0.2508,0.0800,8,0.9434,0.7841,0.8771,0.6583,0.0074,0.3162,39.51,15.31,26.94,-2.58,-13.31,-7.14,0.1124,-0.2550,-0.0674
0,90,0.06,4.69,3,0,-0.0025,-0.0027,-0.3400,-0.3416,-0.4036,-0.4054,0.0152,0.0086,0.0066,3,0.9446,0.8559,0.8922,0.7271,0.0126,0.3357,31.63,16.10,23.45,8.23,2.65,5.32,0.2606,0.0305,0.1598
0,90,0.06,10.21,7,0,-0.0204,-0.0248,-0.2327,-0.2449,-0.4387,-0.4552,0.1280,0.0931,0.0350,7,0.9415,0.6471,0.8413,0.8165,0.0131,0.3160,39.72,19.70,28.77,1.82,-6.40,-1.73,0.2451,-0.0645,0.0824
0,90,0.06,3.97,1,1,-0.0461,-0.0535,-0.1722,-0.1851,-0.4509,-0.4713,0.1490,0.1243,0.0248,2,0.9733,0.5605,0.7669,0.8113,0.0079,0.3149,44.85,11.59,28.22,10.35,1.54,5.95,0.3335,0.1302,0.2318
0,90,0.06,5.08,5,0,0.2290,0.2176,0.1004,0.0512,0.0254,-0.0353,0.4908,0.3220,0.1688,5,0.9312,0.1584,0.6486,0.8669,0.0203,0.3014,76.63,17.49,39.66,4.72,-1.02,1.36,-0.0300,-0.2926,-0.1119
0,90,0.06,7.15,6,0,0.1858,0.1680,0.0800,0.0362,-0.0506,-0.1122,0.4705,0.3546,0.1159,6,0.9134,0.3983,0.7160,0.9908,0.0023,0.3439,48.78,23.62,32.68,4.50,-3.53,0.48,-0.0170,-0.4182,-0.1594
0,90,0.06,7.34,7,0,-0.0685,-0.0709,-0.1841,-0.1880,-0.4841,-0.4904,0.0457,0.0390,0.0067,7,0.9162,0.6138,0.7794,0.8233,0.0187,0.3405,31.63,18.09,26.48,5.58,-3.54,-0.74,0.3275,-0.0305,0.1657
0,90,0.06,5.60,5,0,0.0095,-0.0133,-0.0179,-0.0442,-0.3000,-0.3490,0.3359,0.3204,0.0155,5,0.9642,0.4203,0.7136,0.7436,0.0139,0.3332,24.18,11.08,17.94,5.81,-2.24,2.37,0.1027,-0.1458,-0.0627
0,90,0.06,6.62,7,0,0.0133,-0.0055,-0.0580,-0.0850,-0.3224,-0.3682,0.3255,0.2887,0.0368,7,0.9406,0.5220,0.7347,0.9527,0.0119,0.3398,47.32,15.35,33.02,3.17,-4.26,-0.04,0.1395,-0.2505,-0.0716
0,90,0.06,10.26,9,0,0.1477,0.1346,-0.0063,-0.0505,-0.1251,-0.1824,0.4535,0.3140,0.1395,9,0.9738,0.1738,0.6786,0.9027,0.0058,0.3307,67.70,11.55,33.16,-0.71,-6.63,-4.42,0.0170,-0.3902,-0.1333
0,90,0.06,2.88,3,0,0.1159,0.0991,-0.0110,-0.0505,-0.1764,-0.2327,0.4279,0.3265,0.1015,3,0.9732,0.5641,0.7460,0.8725,0.0070,0.3241,36.53,13.29,24.49,5.15,4.80,4.97,0.0160,-0.2976,-0.1144
0,90,0.06,6.37,4,0,-0.0578,-0.0615,-0.1910,-0.1975,-0.4748,-0.4851,0.0751,0.0623,0.0128,4,0.8904,0.5978,0.7431,0.8290,0.0321,0.3325,30.85,24.86,27.44,8.21,0.48,2.98,0.2274,0.0448,0.1229
0,90,0.06,14.58,13,0,-0.0780,-0.0861,-0.1385,-0.1489,-0.4660,-0.4845,0.1295,0.1190,0.0105,13,0.8904,0.4105,0.6871,0.7691,0.0003,0.2969,52.46,18.17,34.29,2.33,-12.13,-5.70,0.1360,-0.1126,0.0190
0,90,0.06,12.28,6,0,0.1347,0.1227,-0.0318,-0.0754,-0.1493,-0.2050,0.4431,0.3020,0.1411,6,0.9434,0.1316,0.6937,0.9048,0.0179,0.3152,81.06,15.31,38.80,3.23,-8.57,-2.21,-0.1124,-0.4139,-0.2497
0,90,0.06,11.65,8,0,0.0716,0.0561,-0.0652,-0.1001,-0.2553,-0.3058,0.3816,0.2947,0.0868,9,0.9835,0.7424,0.8591,0.8270,0.0062,0.3382,30.07,10.35,23.96,1.88,-8.78,-4.61,0.0889,-0.3293,-0.1525
0,90,0.06,5.88,2,1,0.0012,0.0012,-0.3691,-0.3693,-0.3747,-0.3749,0.0500,0.0250,0.0250,3,0.9015,0.7892,0.8417,0.8123,0.0108,0.3238,33.21,21.39,27.45,7.65,-3.02,1.39,0.3809,0.0524,0.2174
0,90,0.06,3.78,5,0,-0.0587,-0.0638,-0.0768,-0.0823,-0.3937,-0.4302,0.2452,0.2433,0.0019,5,0.6927,0.2735,0.5187,0.8344,0.0027,0.3043,47.21,23.87,38.65,13.13,3.03,5.97,0.0573,-0.1780,-0.0868
0,90,0.06,4.84,3,0,0.0110,-0.0046,-0.0946,-0.1211,-0.3448,-0.3869,0.3064,0.2576,0.0488,3,0.8526,0.7853,0.8113,0.8635,0.0472,0.3441,33.59,27.88,30.45,4.74,3.61,4.21,0.1008,-0.2216,-0.1108
0,90,0.06,3.71,4,0,-0.0080,-0.0099,-0.2871,-0.2962,-0.4236,-0.4346,0.0898,0.0577,0.0321,4,0.9750,0.6580,0.8304,0.7827,0.0039,0.3005,47.04,11.95,27.77,8.57,4.11,6.22,0.3533,-0.0606,0.1029
0,90,0.06,3.81,5,0,0.0686,0.0550,-0.0883,-0.1232,-0.2662,-0.3148,0.3732,0.2781,0.0951,5,0.9027,0.5008,0.7706,0.8371,0.0035,0.3306,50.70,23.06,32.45,6.40,0.11,3.71,-0.1484,-0.3275,-0.2201
0,90,0.06,8.98,6,0,-0.0581,-0.0740,-0.0750,-0.0922,-0.4012,-0.4363,0.2379,0.2323,0.0056,6,0.8086,0.4434,0.6351,0.9615,0.0043,0.3411,40.52,15.06,29.67,2.58,-6.88,-2.54,0.2141,-0.0990,0.0606
0,90,0.06,6.86,6,0,0.0224,0.0183,-0.2511,-0.2751,-0.3600,-0.3881,0.2327,0.1444,0.0883,6,0.9648,0.1874,0.4722,0.9864,0.0005,0.3190,66.58,12.59,48.13,3.60,-1.89,-0.23,0.2647,-0.1531,0.1226
0,90,0.06,8.45,11,0,-0.0147,-0.0172,-0.2651,-0.2745,-0.4354,-0.4473,0.0950,0.0647,0.0303,11,0.9495,0.6109,0.8300,0.8796,0.0050,0.3368,40.95,18.37,26.16,6.13,-6.08,-2.47,0.3123,-0.0781,0.0431
0,90,0.06,6.70,5,0,0.0186,0.0165,-0.2920,-0.3132,-0.3583,-0.3817,0.1991,0.1137,0.0854,5,0.7939,0.4717,0.6586,0.8044,0.0001,0.3099,42.18,28.06,35.90,4.21,-4.76,0.15,0.2889,0.2066,0.2410
0,90,0.06,6.85,5,0,-0.0387,-0.0534,-0.1016,-0.1211,-0.4026,-0.4368,0.2400,0.2182,0.0218,5,0.9501,0.3393,0.5878,0.8916,0.0004,0.3130,66.05,17.43,35.08,7.73,-0.48,2.23,0.0625,-0.1649,-0.0570
0,90,0.06,2.86,1,1,0.0330,0.0280,-0.2292,-0.2568,-0.3397,-0.3723,0.2687,0.1681,0.1006,2,0.9245,0.9015,0.9130,0.6656,0.0218,0.3224,21.39,20.91,21.15,10.67,3.02,6.85,-0.1663,-0.2187,-0.1925
0,90,0.06,7.86,8,0,0.0922,0.0904,-0.1796,-0.2035,-0.2221,-0.2478,0.3873,0.2055,0.1818,8,0.9253,0.6078,0.8123,0.8007,0.0068,0.3337,44.72,19.10,30.01,6.40,-6.06,-1.54,0.0970,-0.3460,-0.1249
0,90,0.06,2.44,4,0,-0.0961,-0.0993,-0.1480,-0.1519,-0.4906,-0.4977,0.0487,0.0454,0.0033,4,0.8340,0.6080,0.7584,0.8863,0.0117,0.3189,49.20,21.95,33.03,12.13,6.00,8.41,0.3585,0.0462,0.1670
0,90,0.06,12.49,7,0,-0.0386,-0.0401,-0.2334,-0.2370,-0.4675,-0.4727,0.0393,0.0298,0.0096,6,0.7470,0.4647,0.6322,0.9162,0.0028,0.3383,49.91,32.29,37.52,5.58,-6.61,-1.70,0.4046,0.1338,0.3241
0,90,0.06,7.54,6,0,-0.0700,-0.0783,-0.1436,-0.1550,-0.4612,-0.4810,0.1389,0.1252,0.0137,6,0.9522,0.4731,0.6212,0.9406,0.0001,0.3336,40.87,13.26,25.90,9.97,-3.02,1.05,0.3132,-0.1277,0.1122
0,90,0.06,7.82,7,0,-0.0088,-0.0122,-0.2593,-0.2722,-0.4236,-0.4399,0.1303,0.0881,0.0422,7,0.8789,0.2468,0.5855,0.9047,0.0012,0.2887,55.14,25.42,43.59,8.34,-4.95,0.63,0.3540,0.0428,0.2726
0,90,0.06,8.03,5,0,0.0428,0.0207,-0.0128,-0.0428,-0.2648,-0.3168,0.3662,0.3311,0.0352,5,0.9732,0.4974,0.6478,0.8611,0.0023,0.3308,46.00,13.29,32.73,8.14,-5.15,1.38,0.0777,-0.3269,-0.1233
0,90,0.06,6.81,4,0,-0.0482,-0.0511,-0.2088,-0.2149,-0.4710,-0.4801,0.0672,0.0535,0.0137,4,0.9442,0.6195,0.7393,0.8292,0.0221,0.3286,38.66,17.18,24.70,10.10,-3.03,2.82,0.1780,0.0139,0.1192
0,90,0.06,8.77,8,0,-0.0023,-0.0033,-0.3168,-0.3246,-0.4076,-0.4165,0.0750,0.0445,0.0305,8,0.8880,0.4483,0.6525,0.9990,0.0012,0.3300,53.05,26.02,41.44,1.02,-6.84,-3.40,0.3662,0.0646,0.2595
0,90,0.06,7.19,4,0,-0.0280,-0.0443,-0.0865,-0.1080,-0.3822,-0.4200,0.2650,0.2420,0.0230,4,0.9501,0.4105,0.6432,0.8113,0.0014,0.3017,52.53,17.43,33.05,7.38,-0.34,3.06,-0.0250,-0.1355,-0.0791
0,90,0.06,3.92,5,0,0.0201,0.0160,-0.2542,-0.2773,-0.3648,-0.3920,0.2247,0.1397,0.0850,5,0.9162,0.6514,0.8047,0.9085,0.0196,0.3170,43.97,23.10,32.32,7.74,-0.11,4.44,0.1484,-0.1791,-0.0357
0,90,0.06,6.27,5,0,0.0449,0.0343,-0.1428,-0.1741,-0.3148,-0.3567,0.3271,0.2346,0.0925,5,0.9105,0.5769,0.6946,0.8843,0.0004,0.3311,40.87,17.61,32.72,5.29,-1.75,1.54,-0.0892,-0.3159,-0.1891
0,90,0.06,7.16,5,0,0.0633,0.0407,0.0029,-0.0290,-0.2343,-0.2887,0.3859,0.3441,0.0418,5,0.9767,0.6970,0.8800,0.7292,0.0314,0.3340,33.15,12.43,19.87,3.10,-0.01,1.48,0.0846,-0.1260,-0.0069
0,90,0.06,9.12,9,0,-0.0079,-0.0097,-0.2899,-0.2985,-0.4236,-0.4339,0.0848,0.0542,0.0306,9,0.9636,0.7007,0.8567,0.8596,0.0023,0.3222,38.98,12.82,26.00,2.01,-5.41,-1.48,0.3224,-0.0614,0.0979
0,90,0.06,9.55,10,0,-0.0419,-0.0421,-0.0625,-0.0628,-0.3624,-0.4038,0.2775,0.2774,0.0001,10,0.9043,0.1443,0.5845,0.9147,0.0000,0.3181,55.12,20.88,34.20,7.96,-6.60,-2.10,0.1760,-0.1386,0.0424
0,90,0.06,8.89,6,0,0.0270,0.0104,-0.0790,-0.1078,-0.3183,-0.3637,0.3314,0.2766,0.0548,6,0.9128,0.2394,0.6491,0.8782,0.0114,0.3007,77.90,18.85,34.73,9.18,-3.77,2.31,0.1277,-0.2920,-0.0166
0,90,0.06,3.04,3,0,-0.0442,-0.0493,-0.1972,-0.2071,-0.4605,-0.4755,0.1110,0.0892,0.0218,3,0.9227,0.3016,0.5918,0.8615,0.0166,0.3201,56.83,17.97,39.57,8.52,3.43,6.16,0.3544,-0.0248,0.1449
0,90,0.06,11.55,10,0,-0.0229,-0.0332,-0.1555,-0.1746,-0.4146,-0.4439,0.2161,0.1769,0.0392,10,0.8633,0.4138,0.6074,0.9235,0.0021,0.3150,64.79,27.33,40.48,-1.35,-9.06,-4.60,0.2493,-0.1298,0.0283
0,90,0.06,9.65,9,0,0.0248,0.0162,-0.1811,-0.2080,-0.3544,-0.3899,0.2785,0.1968,0.0817,9,0.9810,0.5898,0.8708,0.7722,0.0007,0.3289,44.16,11.19,21.46,4.67,-6.43,-2.56,0.1601,-0.2632,0.0233
0,90,0.06,2.02,5,0,0.4436,0.4431,0.4198,0.4188,0.3848,0.3833,0.3146,0.1608,0.1539,5,0.8002,0.0033,0.5282,0.9028,0.0067,0.2994,92.59,31.14,52.68,13.90,2.68,8.18,0.1239,-0.1631,0.0565
0,90,0.06,8.75,8,0,-0.0792,-0.0874,-0.0936,-0.1023,-0.4296,-0.4590,0.1982,0.1958,0.0024,8,0.7664,0.5097,0.6328,0.9381,0.0093,0.3274,47.28,17.18,31.98,8.16,-4.69,-1.14,0.2926,-0.1310,0.0994
0,90,0.06,7.82,6,0,-0.0023,-0.0026,-0.3377,-0.3408,-0.4031,-0.4065,0.0293,0.0166,0.0127,6,0.9750,0.7092,0.9040,0.7416,0.0049,0.3258,36.90,11.95,20.08,5.11,-4.11,1.15,0.4139,0.0556,0.1736
0,90,0.06,9.77,5,0,-0.0004,-0.0067,-0.2165,-0.2361,-0.4023,-0.4283,0.2036,0.1446,0.0590,5,0.9446,0.6514,0.7929,0.8670,0.0089,0.3256,43.97,16.10,29.94,3.16,-5.85,-1.66,0.0722,-0.1884,-0.0669
